CustomerKey	FirstName	LastName	Full_Name	Gender	AddressLine1	DateFirstPurchase	CommuteDistance	Customer_City
25139	Carlos	Short	Carlos Short	Male	6853 Hacienda	10/18/2013	0-1 Miles	Brisbane
25140	Toni	Lopez	Toni Lopez	Female	6445 Cashew Street	11/20/2013	5-10 Miles	Rockhampton
25141	Walter	Gutierrez	Walter Gutierrez	Male	5498 Treat Blvd.	5/10/2013	1-2 Miles	London
25142	Regina	Ray	Regina Ray	Female	Midi-Couleurs	4/4/2013	2-5 Miles	Paris
25143	Destiny	Henderson	Destiny Henderson	Female	"12, rue des Berges"	12/5/2013	0-1 Miles	Villeneuve-d'Ascq
25144	Johnathan	Fernandez	Johnathan Fernandez	Male	Westheimer Straße 9601	9/17/2013	2-5 Miles	Essen
25145	Clayton	Yang	Clayton Yang	Male	Waldstr 4326	6/21/2013	2-5 Miles	Neunkirchen
25146	Carson	Gonzales	Carson Gonzales	Male	2700 Roundtree Dr.	1/31/2013	10+ Miles	W. Linn
25147	Samantha	Brown	Samantha Brown	Female	2768 Creekside Dr.	7/31/2013	5-10 Miles	Vancouver
25148	Ryan	Simmons	Ryan Simmons	Male	2680 Claudia Drive	2/28/2013	1-2 Miles	Chula Vista
25149	Samantha	Griffin	Samantha Griffin	Female	6133 Kenston Dr.	11/30/2013	5-10 Miles	Port Orchard
25150	Xavier	Jones	Xavier Jones	Male	3685 Pleasant Hill Rd	5/6/2013	2-5 Miles	Long Beach
25151	Jasmine	Washington	Jasmine Washington	Female	5678 Arlington Way	11/2/2013	1-2 Miles	Imperial Beach
25152	Maria	Sanders	Maria Sanders	Female	9657 Santa Maria	3/17/2013	5-10 Miles	La Jolla
25153	Ryan	Coleman	Ryan Coleman	Male	5787 Ygnacio Valley Road	10/2/2013	0-1 Miles	Port Orchard
25154	Clinton	Serrano	Clinton Serrano	Male	7700 Meaham Drive	12/23/2013	2-5 Miles	Burbank
25155	Theresa	Alonso	Theresa Alonso	Female	4790 Curletto Drive	5/29/2013	2-5 Miles	Concord
25156	Catherine	Peterson	Catherine Peterson	Female	6956 Peach Place	2/11/2013	0-1 Miles	Lincoln Acres
25157	Destiny	Miller	Destiny Miller	Female	9817 Cook Street	7/3/2013	2-5 Miles	Sooke
25158	Stephanie	Long	Stephanie Long	Female	993 Piedmont Dr.	9/4/2013	0-1 Miles	Bremerton
25159	Katelyn	Cooper	Katelyn Cooper	Female	1635 Carmel Dr	9/24/2013	2-5 Miles	Seattle
25160	Mackenzie	Stewart	Mackenzie Stewart	Female	3646 Snyder Lane	6/15/2013	2-5 Miles	Tacoma
25161	Isabella	Flores	Isabella Flores	Female	3628 Mt. McKinley Ct.	5/25/2013	0-1 Miles	National City
25162	Bryan	Morris	Bryan Morris	Male	9634 S. Silver Spring	5/14/2013	0-1 Miles	Torrance
25163	Natalie	Griffin	Natalie Griffin	Female	8210 Mines Road	5/17/2013	5-10 Miles	Lakewood
25164	Isaac	Parker	Isaac Parker	Male	2068 Suzanne Dr.	5/18/2013	0-1 Miles	Burbank
25165	Ashley	Brown	Ashley Brown	Female	1440 Willow Pass Dr.	12/16/2013	0-1 Miles	Bellflower
25166	Miguel	Jenkins	Miguel Jenkins	Male	2570 Thames Dr.	9/25/2013	5-10 Miles	Newport Beach
25167	Elijah	Hughes	Elijah Hughes	Male	5478 Hill Ct	11/20/2013	0-1 Miles	San Carlos
25168	Micheal	Hernandez	Micheal Hernandez	Male	8210 Mines Road	8/23/2013	5-10 Miles	Berkeley
25169	Angel	Peterson	Angel Peterson	Male	8201 Lyon Circle	5/22/2013	0-1 Miles	Palo Alto
25170	Logan	Walker	Logan Walker	Male	8245 Pinehurst Court	10/18/2013	10+ Miles	Issaquah
25171	Christopher	Rodriguez	Christopher Rodriguez	Male	891 Thornwood Dr.	4/26/2013	10+ Miles	Lebanon
25172	Evan	Gray	Evan Gray	Male	9966 Vallet Crest Dr.	6/19/2013	0-1 Miles	Oakland
25173	Melissa	Stewart	Melissa Stewart	Female	8679 Mt. Tooth Place	6/18/2013	5-10 Miles	N. Vancouver
25174	Monica	Smith	Monica Smith	Female	4214 Willbrook Court	5/24/2013	5-10 Miles	Billings
25175	Nathan	Chen	Nathan Chen	Male	2238 Pine Street	5/14/2013	5-10 Miles	Issaquah
25176	Edward	Flores	Edward Flores	Male	9542 Dubne Court	9/24/2013	0-1 Miles	Novato
25177	Alberto	Gomez	Alberto Gomez	Male	4823 Park Blvd.	1/25/2014	5-10 Miles	Cliffside
25178	Jasmine	Kelly	Jasmine Kelly	Female	6833 Filomena	1/5/2014	1-2 Miles	Edmonds
25179	Miguel	Thompson	Miguel Thompson	Male	7284 Adobe Dr.	9/25/2013	5-10 Miles	Edmonds
25180	Ana	Simmons	Ana Simmons	Female	9094 Reading Dr	5/21/2013	5-10 Miles	Lynnwood
25181	Jesse	Torres	Jesse Torres	Male	9732 Hamilton Ct.	3/4/2013	5-10 Miles	Portland
25182	Natalie	Simmons	Natalie Simmons	Female	1201 Olive Hill	6/20/2013	1-2 Miles	Salem
25183	Michael	Thomas	Michael Thomas	Male	5734 Ashford Court	6/14/2013	1-2 Miles	Seattle
25184	Peter	Tang	Peter Tang	Male	9094 William Reed Dr	5/11/2013	5-10 Miles	Colma
25185	Jade	Reed	Jade Reed	Female	1690 K St.	5/14/2013	2-5 Miles	Redwood City
25186	Angelica	Coleman	Angelica Coleman	Female	9866 Santa Lucia Dr	5/15/2013	5-10 Miles	Santa Monica
25187	Sydney	Scott	Sydney Scott	Female	5601 Garrow Drive	1/21/2014	5-10 Miles	Oregon City
25188	Kevin	Li	Kevin Li	Male	4914 Sierra Drive	5/2/2013	5-10 Miles	Sooke
25189	Aidan	Hayes	Aidan Hayes	Male	1584 S. Forest Hill	1/1/2014	5-10 Miles	Bremerton
25190	Allison	Morris	Allison Morris	Female	5514 Cape Cod Way	9/13/2013	5-10 Miles	Woodburn
25191	Austin	Gonzales	Austin Gonzales	Male	1254 Roux Court	5/20/2013	2-5 Miles	Mill Valley
25192	Janet	Gill	Janet Gill	Female	91 Kalima Place	5/12/2013	5-10 Miles	Burien
25193	Stephanie	Howard	Stephanie Howard	Female	8850 Via Del Sol	6/3/2013	5-10 Miles	Lynnwood
25194	Jada	Bell	Jada Bell	Female	2751 Fabian Way	7/2/2013	5-10 Miles	Salem
25195	Alexandra	Wilson	Alexandra Wilson	Female	6441 Gordon Ct.	8/12/2013	1-2 Miles	Concord
25196	Aaron	Yang	Aaron Yang	Male	3005 Ruby Lane	11/6/2013	5-10 Miles	Langley
25197	Kyle	Perry	Kyle Perry	Male	2876 Morgan Territory Road	5/12/2013	5-10 Miles	Woodland Hills
25198	Michelle	Ramirez	Michelle Ramirez	Female	6508 Cedar Street	3/21/2013	5-10 Miles	Novato
25199	Kyle	Griffin	Kyle Griffin	Male	6512 Button Court	3/13/2013	5-10 Miles	El Cajon
25200	Nathan	Williams	Nathan Williams	Male	1201 Paso Del Rio Way	12/25/2013	5-10 Miles	Spokane
25201	Hunter	Gonzalez	Hunter Gonzalez	Male	4289 Wellington Avenue	10/21/2013	5-10 Miles	Daly City
25202	Jonathan	King	Jonathan King	Male	4201 Logan Court	11/15/2013	5-10 Miles	Milwaukie
25203	Caroline	Wood	Caroline Wood	Female	8406 S Royal Links Circle	3/13/2013	1-2 Miles	Bellflower
25204	Kelly	Barnes	Kelly Barnes	Female	8783 Blocking Ct	3/18/2013	1-2 Miles	Torrance
25205	John	Jones	John Jones	Male	8113 Carlisle Way	10/31/2013	5-10 Miles	Beverly Hills
25206	Ryan	Bryant	Ryan Bryant	Male	6658 Radar Blvd	4/1/2013	5-10 Miles	Lakewood
25207	Destiny	Moore	Destiny Moore	Female	1099 Catalpa Court	5/7/2013	5-10 Miles	Redmond
25208	Daniel	Taylor	Daniel Taylor	Male	1830 Tabora Drive	5/21/2013	5-10 Miles	El Cajon
25209	Emma	Walker	Emma Walker	Female	2601 Amaranth Way	7/25/2013	1-2 Miles	Shawnee
25210	Kathryn	Xu	Kathryn Xu	Female	4308 Sand Pointe Lane	6/8/2013	5-10 Miles	Brisbane
25211	Diane	Torres	Diane Torres	Female	2924 Michigan Blvd.	10/21/2013	10+ Miles	Matraville
25212	Alberto	Ruiz	Alberto Ruiz	Male	4775 Kentucky Dr.	11/15/2013	5-10 Miles	Melbourne
25213	Cheryl	Gutierrez	Cheryl Gutierrez	Female	1462 Summit View Dr.	11/11/2012	5-10 Miles	Cloverdale
25214	Roger	Chander	Roger Chander	Male	2894 Foothill Way	11/27/2012	5-10 Miles	Cloverdale
25215	Natalie	Gonzalez	Natalie Gonzalez	Female	8102 Birch Bark Road	11/4/2012	0-1 Miles	Bendigo
25216	Rachael	Raman	Rachael Raman	Female	4817 Julpum Loop	9/5/2013	5-10 Miles	Findon
25217	Byron	Martin	Byron Martin	Male	4024 Dos Encinas	4/25/2013	0-1 Miles	Brisbane
25218	Christy	Sun	Christy Sun	Female	2314 Chelsea Way	11/11/2012	0-1 Miles	Geelong
25219	Karla	Lal	Karla Lal	Female	352 Margo Dr.	4/6/2013	0-1 Miles	Port Macquarie
25220	Emily	Anderson	Emily Anderson	Female	1639 Atchinson Stage Ct.	3/10/2013	5-10 Miles	Caloundra
25221	Erica	Zhu	Erica Zhu	Female	424 Yosemite Dr.	11/18/2012	5-10 Miles	North Ryde
25222	Tamara	Kumar	Tamara Kumar	Female	5722 Hemlock Ave.	10/28/2012	0-1 Miles	Melton
25223	Armando	Ortega	Armando Ortega	Male	8552 Oak Park Blvd	3/27/2013	1-2 Miles	Sydney
25224	Keith	Kumar	Keith Kumar	Male	8084 Cardiff Drive	4/2/2013	5-10 Miles	Darlinghurst
25225	Alicia	Yuan	Alicia Yuan	Female	5629 San Francisco	12/7/2012	5-10 Miles	Findon
25226	Robert	Kumar	Robert Kumar	Male	6121 Cook Pk	12/22/2012	5-10 Miles	Goulburn
25227	Jaime	Gutierrez	Jaime Gutierrez	Male	4092 Marlene Drive	10/8/2013	1-2 Miles	Lavender Bay
25228	Brad	Ashe	Brad Ashe	Male	1491 Marina Vill Pkwy	12/22/2012	5-10 Miles	North Sydney
25229	Autumn	Zhou	Autumn Zhou	Female	8096 West M Street	12/17/2012	5-10 Miles	Springwood
25230	Sophia	Carter	Sophia Carter	Female	5359 S. Silver Spring	5/13/2013	5-10 Miles	Bendigo
25231	Olivia	Moore	Olivia Moore	Female	2856 High St.	12/11/2012	2-5 Miles	Wollongong
25232	Kellie	Blanco	Kellie Blanco	Female	2973 Cardinet Drive	1/23/2014	10+ Miles	East Brisbane
25233	Nathaniel	Ward	Nathaniel Ward	Male	558 Levee Rd.	7/11/2013	10+ Miles	Warrnambool
25234	Monica	Patel	Monica Patel	Female	40 Ellis St.	12/20/2012	5-10 Miles	Hobart
25235	Monique	Torres	Monique Torres	Female	8421 St. Francis	12/10/2012	5-10 Miles	Goulburn
25236	Lance	Martin	Lance Martin	Male	4422 Roxbury Drive	9/23/2013	5-10 Miles	Milsons Point
25237	Roger	Sun	Roger Sun	Male	7236 Tanager Circle	1/17/2014	5-10 Miles	Rockhampton
25238	Kristopher	Madan	Kristopher Madan	Male	5205 Coralie Drive	6/6/2013	0-1 Miles	St. Leonards
25239	Isabella	Barnes	Isabella Barnes	Female	4055 Leonard Ct.	9/27/2013	0-1 Miles	Warrnambool
25240	Ross	Rana	Ross Rana	Male	8869 San Onofre Court	12/23/2012	5-10 Miles	Wollongong
25241	Aaron	Powell	Aaron Powell	Male	9333 Georgia Street	6/19/2013	5-10 Miles	Bendigo
25242	Susan	Hu	Susan Hu	Female	7943 Walnut Ave	12/12/2012	2-5 Miles	North Ryde
25243	Tonya	Rai	Tonya Rai	Female	9551 Alet Court	12/14/2012	1-2 Miles	Cloverdale
25244	Jay	Weber	Jay Weber	Male	5785 American Beauty Dr	3/3/2013	5-10 Miles	Goulburn
25245	Francis	Gutierrez	Francis Gutierrez	Male	7291 Summerfield Dr.	8/15/2013	0-1 Miles	Coffs Harbour
25246	Warren	Lal	Warren Lal	Male	5514 Cape Cod Way	11/9/2013	5-10 Miles	Bendigo
25247	Lindsay	Nara	Lindsay Nara	Female	9687 Shakespeare Drive	11/27/2013	10+ Miles	Hobart
25248	Denise	Madan	Denise Madan	Female	9697 Mcelroy Court	11/21/2013	10+ Miles	South Melbourne
25249	Alexandra	Watson	Alexandra Watson	Female	2904 San Simeon Ct.	1/2/2011	0-1 Miles	Goulburn
25250	Anthony	Walker	Anthony Walker	Male	2131 Minert Rd.	1/25/2011	0-1 Miles	Gold Coast
25251	Toni	Rodriguez	Toni Rodriguez	Female	5007 Castle Rock Rd.	12/3/2013	5-10 Miles	Hawthorne
25252	Warren	Zhang	Warren Zhang	Male	3905 Harvard Drive	1/17/2011	0-1 Miles	Coffs Harbour
25253	Ryan	Miller	Ryan Miller	Male	5502 Sun View Terr.	3/19/2013	5-10 Miles	Issaquah
25254	Krystal	She	Krystal She	Female	6558 Pacifica Ave.	7/31/2013	5-10 Miles	Burien
25255	Logan	Lal	Logan Lal	Male	9669 Vista Court	8/7/2013	5-10 Miles	San Francisco
25256	Eric	Hill	Eric Hill	Male	6565 Jamie Way	2/27/2013	5-10 Miles	Shawnee
25257	Harold	Sanchez	Harold Sanchez	Male	7179 Golden Rain	7/6/2013	5-10 Miles	Chula Vista
25258	Micheal	Vazquez	Micheal Vazquez	Male	1314 Greenview Court	8/21/2013	5-10 Miles	Colma
25259	Ethan	Thomas	Ethan Thomas	Male	5751 San Vincente Drive	4/13/2013	0-1 Miles	Spokane
25260	Dalton	Howard	Dalton Howard	Male	6925 Post Road	8/31/2013	5-10 Miles	Yakima
25261	Eduardo	Phillips	Eduardo Phillips	Male	4623 St. George Dr	3/25/2013	5-10 Miles	Grossmont
25262	Andre	Chandra	Andre Chandra	Male	6034 Thunderbird Dr.	12/13/2013	0-1 Miles	Melton
25263	Audrey	Carlson	Audrey Carlson	Female	2341 Breaker Dr.	9/8/2013	5-10 Miles	North Sydney
25264	Wyatt	Bryant	Wyatt Bryant	Male	4744 Mary Dr.	10/22/2013	5-10 Miles	Bellflower
25265	Hannah	Smith	Hannah Smith	Female	5795 Morning Glory Dr.	3/19/2013	5-10 Miles	Haney
25266	Kari	Suri	Kari Suri	Female	6386 Holiday Hill Dr	7/5/2013	5-10 Miles	Hobart
25267	Arthur	Malhotra	Arthur Malhotra	Male	9641 Matterhorn Ct.	3/23/2013	5-10 Miles	Lavender Bay
25268	Jaime	Andersen	Jaime Andersen	Male	3354 Ruby Lane	9/21/2013	0-1 Miles	Silverwater
25269	Tabitha	Martin	Tabitha Martin	Female	7375 Kipling Court	9/10/2013	5-10 Miles	Wollongong
25270	Gloria	Diaz	Gloria Diaz	Female	7770 Mota Dr.	1/31/2011	0-1 Miles	Findon
25271	Mario	Shan	Mario Shan	Male	7838 Euclid Ave.	2/10/2011	0-1 Miles	Port Macquarie
25272	Edwin	Xu	Edwin Xu	Male	9231 Santa Ana Drive	2/21/2011	1-2 Miles	Springwood
25273	Karl	Rai	Karl Rai	Male	9436 Oakmead	2/26/2011	1-2 Miles	St. Leonards
25274	Samantha	Henderson	Samantha Henderson	Female	6346 Doyle	10/2/2013	1-2 Miles	Marysville
25275	Christina	Watson	Christina Watson	Female	973 Broadway Street	8/15/2013	1-2 Miles	Port Orchard
25276	Mackenzie	Richardson	Mackenzie Richardson	Female	2422 Brookview Drive	8/9/2013	1-2 Miles	Yakima
25277	Jermaine	Fernandez	Jermaine Fernandez	Male	1434 Boxwood Drive	10/15/2013	5-10 Miles	Concord
25278	Brianna	Butler	Brianna Butler	Female	7861 Yosemite Dr.	10/2/2013	5-10 Miles	Downey
25279	Jordyn	Barnes	Jordyn Barnes	Female	2983 Yosemite Ct	12/23/2013	1-2 Miles	Spring Valley
25280	Emily	Price	Emily Price	Female	26 Leland Way	12/23/2013	1-2 Miles	Torrance
25281	Jeremy	Allen	Jeremy Allen	Male	5091 Laurel Dr.	3/26/2013	1-2 Miles	Renton
25282	Gabriel	Perez	Gabriel Perez	Male	1349 Sol St.	1/8/2014	1-2 Miles	Coronado
25283	Caitlin	Howard	Caitlin Howard	Female	7817 Mt. Wilson Way	7/22/2013	1-2 Miles	Los Angeles
25284	Allison	Mitchell	Allison Mitchell	Female	5739 Pleasant Hill Rd.	6/1/2013	5-10 Miles	Downey
25285	Noah	Williams	Noah Williams	Male	8100 Contra Loma Blvd.	6/14/2013	5-10 Miles	Edmonds
25286	Zachary	Powell	Zachary Powell	Male	3115 Warmcastle Ct	6/10/2013	0-1 Miles	Torrance
25287	Paige	Sanders	Paige Sanders	Female	243 Pine Dr	1/29/2012	0-1 Miles	Langley
25288	Jordyn	Flores	Jordyn Flores	Female	6228 Rivewview	2/16/2012	0-1 Miles	Langford
25289	Amanda	Bradley	Amanda Bradley	Female	6797 Almondtree Circle	6/24/2013	0-1 Miles	Oregon City
25290	Jackson	Mitchell	Jackson Mitchell	Male	5615 Detroit Ave.	6/26/2013	1-2 Miles	Milwaukie
25291	Marissa	Griffin	Marissa Griffin	Female	9903 Mt. Washington Way	12/20/2013	1-2 Miles	Everett
25292	Eduardo	Adams	Eduardo Adams	Male	4283 Meaham Drive	5/14/2013	1-2 Miles	San Diego
25293	Eric	Gonzales	Eric Gonzales	Male	237 El Centro	9/27/2013	1-2 Miles	Lake Oswego
25294	Sharon	Sharma	Sharon Sharma	Female	3528 Sweetwater Drive	2/2/2011	0-1 Miles	North Sydney
25295	Chad	Raje	Chad Raje	Male	1660 Bonifacio St.	1/14/2014	0-1 Miles	Melbourne
25296	Christina	Stewart	Christina Stewart	Female	"29, avenue de la Gare"	1/20/2014	5-10 Miles	Saint Germain en Laye
25297	Devon	Shan	Devon Shan	Male	Höhenstr 7477	11/25/2013	2-5 Miles	Poing
25298	Cedric	He	Cedric He	Male	3627 Warren Street	9/5/2013	1-2 Miles	High Wycombe
25299	Hector	Romero	Hector Romero	Male	"29, boulevard Beau Marchais"	4/6/2013	1-2 Miles	Lille
25300	Jamie	Ashe	Jamie Ashe	Male	Platz des Landtags 25	6/6/2013	1-2 Miles	Hannover
25301	Raul	Black	Raul Black	Male	2206 Countrywood Ct	10/22/2013	1-2 Miles	Cambridge
25302	Manuel	Mehta	Manuel Mehta	Male	Kapellstr 4266	12/8/2013	1-2 Miles	Stuttgart
25303	Jeremiah	Hernandez	Jeremiah Hernandez	Male	Kalkweg 25	11/20/2013	2-5 Miles	Hamburg
25304	Ruben	Carlson	Ruben Carlson	Male	673 Noah Court	5/10/2013	1-2 Miles	Stoke-on-Trent
25305	Ivan	Rodriguez	Ivan Rodriguez	Male	Erftplatz 22	4/13/2013	0-1 Miles	Frankfurt am Main
25306	Glenn	Zeng	Glenn Zeng	Male	Königsteiner Straße 750	5/16/2013	1-2 Miles	München
25307	Daisy	Hernandez	Daisy Hernandez	Female	Königsteiner Straße 641	6/24/2013	1-2 Miles	Saarlouis
25308	Lindsey	Tang	Lindsey Tang	Female	6200 Mt. Pisgah	10/5/2013	1-2 Miles	Cambridge
25309	Karen	Zhou	Karen Zhou	Female	Parkstr 51	11/25/2013	2-5 Miles	Eilenburg
25310	Janelle	Kapoor	Janelle Kapoor	Female	Residenz Straße 944	1/29/2013	1-2 Miles	Mühlheim
25311	Laura	Zhang	Laura Zhang	Female	"5, rue des Bouchers"	9/15/2013	1-2 Miles	Orleans
25312	Erik	Ramos	Erik Ramos	Male	590 Raven Court	11/9/2013	1-2 Miles	London
25313	Trevor	Coleman	Trevor Coleman	Male	1492 Bermad Dr.	7/25/2013	1-2 Miles	Esher-Molesey
25314	Charles	Bell	Charles Bell	Male	"9839, boulevard Beau Marchais"	3/26/2013	0-1 Miles	Chatou
25315	Cole	Cox	Cole Cox	Male	7430 Ravenwood	12/6/2013	0-1 Miles	Billericay
25316	Ronnie	Zhu	Ronnie Zhu	Male	3337 Pinehurst Court	8/6/2013	0-1 Miles	Lieusaint
25317	Erick	Garcia	Erick Garcia	Male	Hans-Rosenthal-Platz 209	7/19/2013	0-1 Miles	Offenbach
25318	Dennis	Wang	Dennis Wang	Male	Hochstr 2666	10/13/2013	1-2 Miles	Saarlouis
25319	Ruben	Chandra	Ruben Chandra	Male	Midi-Couleurs	11/21/2013	1-2 Miles	Croix
25320	Shannon	Hernandez	Shannon Hernandez	Male	"88, avenue de l´ Union Centrale"	11/21/2013	2-5 Miles	Paris
25321	Francis	Suarez	Francis Suarez	Male	"88, avenue de l´ Union Centrale"	10/18/2013	1-2 Miles	Paris
25322	Tina	Perez	Tina Perez	Female	Am Gallberg 644	6/13/2013	0-1 Miles	Berlin
25323	Lance	Diaz	Lance Diaz	Male	Parise Straße 1252	6/21/2013	1-2 Miles	Hamburg
25324	Bethany	Andersen	Bethany Andersen	Female	3999 Tobi Drive	2/25/2013	1-2 Miles	Wokingham
25325	Wyatt	Parker	Wyatt Parker	Male	6745 Salem St	5/24/2013	0-1 Miles	York
25326	Hunter	Scott	Hunter Scott	Male	"487, place de la Concorde"	7/6/2013	1-2 Miles	Drancy
25327	Adam	Simmons	Adam Simmons	Male	4839 Ramsey Circle	6/21/2013	0-1 Miles	Victoria
25328	Rachel	Price	Rachel Price	Female	431 Riverside Drive	7/2/2013	1-2 Miles	Haney
25329	Jacquelyn	Moreno	Jacquelyn Moreno	Female	9347 Arlington Way	3/13/2013	0-1 Miles	Colma
25330	Madison	Gonzales	Madison Gonzales	Female	3967 Arlington Way	12/29/2013	1-2 Miles	Spring Valley
25331	James	White	James White	Male	7727 Hitchcock	6/6/2013	0-1 Miles	Shawnee
25332	Jackson	Bryant	Jackson Bryant	Male	5433 Park Glenn	5/30/2013	0-1 Miles	Victoria
25333	Robert	Coleman	Robert Coleman	Male	8477 Riverwood Circle	9/12/2013	0-1 Miles	Beaverton
25334	Marcus	Gonzales	Marcus Gonzales	Male	2348 Polaris Dr.	6/4/2013	1-2 Miles	Edmonds
25335	Cesar	Rodriguez	Cesar Rodriguez	Male	1800 Honey Court	2/5/2013	0-1 Miles	Cliffside
25336	Chase	Cook	Chase Cook	Male	6560 Chaparral Court	4/26/2013	1-2 Miles	Edmonds
25337	Megan	Washington	Megan Washington	Female	8751 Norse Drive	1/31/2013	1-2 Miles	Milwaukie
25338	Jason	Perez	Jason Perez	Male	5795 Birch Bark Road	5/1/2013	1-2 Miles	Oregon City
25339	Adrian	Rivera	Adrian Rivera	Male	1495 Linnet Court	3/19/2013	0-1 Miles	Imperial Beach
25340	Adrian	James	Adrian James	Male	891 Melinda Court	11/18/2013	0-1 Miles	Metchosin
25341	Kaitlyn	Cook	Kaitlyn Cook	Female	5436 Via Del Sol	6/26/2013	0-1 Miles	La Jolla
25342	Seth	Hill	Seth Hill	Male	2998 Brook Street	5/4/2013	0-1 Miles	Marysville
25343	Carol	Simmons	Carol Simmons	Female	8841 Thornwood Dr.	4/7/2013	1-2 Miles	National City
25344	Thomas	Baker	Thomas Baker	Male	5185 Relis Valley Road	10/18/2013	2-5 Miles	Lynnwood
25345	Olivia	Powell	Olivia Powell	Female	5118 Boxwood Dr.	9/9/2013	1-2 Miles	Mill Valley
25346	Ian	Gonzalez	Ian Gonzalez	Male	1901 Delaware Drive	1/11/2014	1-2 Miles	Olympia
25347	Judith	Reed	Judith Reed	Female	6702 Woodsworth Lane	4/14/2013	0-1 Miles	Haney
25348	Angela	Wood	Angela Wood	Female	273 Pleasant Hill Road	5/4/2013	0-1 Miles	San Carlos
25349	Jose	Coleman	Jose Coleman	Male	1716 Rosewood Dr	7/28/2013	1-2 Miles	Haney
25350	Alberto	Alonso	Alberto Alonso	Male	1369 Rambling Lane	9/12/2013	1-2 Miles	Burbank
25351	Jordan	Phillips	Jordan Phillips	Female	5871 Matterhorn Court	4/5/2013	0-1 Miles	Milwaukie
25352	Brandon	Martinez	Brandon Martinez	Male	843 Camino Verde Cr.	9/3/2013	0-1 Miles	Lake Oswego
25353	Caitlin	Stewart	Caitlin Stewart	Female	3258 Marsh Meadow Way	9/6/2013	1-2 Miles	Seattle
25354	Kevin	Hughes	Kevin Hughes	Male	4660 Cape Cod Way	11/28/2013	1-2 Miles	Woodland Hills
25355	Richard	Smith	Richard Smith	Male	2141 Banking Road	8/3/2013	0-1 Miles	Edmonds
25356	Jonathan	Miller	Jonathan Miller	Male	5297 Carlos Dr.	4/18/2013	0-1 Miles	Burien
25357	Marcus	Foster	Marcus Foster	Male	4525 El Pueblo Pl.	10/8/2013	0-1 Miles	Burlingame
25358	Jade	Torres	Jade Torres	Female	2897 Stonehedge Dr	7/17/2013	1-2 Miles	Woodburn
25359	Alex	Young	Alex Young	Male	2748 Adelaide St.	5/22/2013	1-2 Miles	Long Beach
25360	Mason	James	Mason James	Male	2234 Teakwood Dr.	10/13/2013	1-2 Miles	Los Angeles
25361	Haley	Ross	Haley Ross	Female	8068 Villageoaks Dr.	2/2/2012	0-1 Miles	Port Hammond
25362	Makayla	Bailey	Makayla Bailey	Female	5048 Hawthorne Dr	10/20/2013	1-2 Miles	Daly City
25363	Alexandria	Gray	Alexandria Gray	Female	1366 Hunt Dr	2/8/2012	1-2 Miles	Royal Oak
25364	Isaac	Rogers	Isaac Rogers	Male	407 Roxie Lane	11/13/2013	1-2 Miles	Lynnwood
25365	Gabrielle	Perry	Gabrielle Perry	Female	4865 A St.	12/4/2013	1-2 Miles	Coronado
25366	Eduardo	Bailey	Eduardo Bailey	Male	9457 Mendocino Dr.	3/16/2013	1-2 Miles	Fremont
25367	Abigail	Torres	Abigail Torres	Female	682 Ambush Dr..	12/29/2013	0-1 Miles	Shawnee
25368	Blake	Baker	Blake Baker	Male	7550 Carzino Ct	4/4/2013	1-2 Miles	Seattle
25369	Evan	Cox	Evan Cox	Male	3463 Bel Air Dr.	9/6/2013	0-1 Miles	Glendale
25370	Erin	Bailey	Erin Bailey	Female	4407 Hobby Court	4/20/2013	1-2 Miles	Spokane
25371	Renee	Gomez	Renee Gomez	Female	1902 Santa Cruz	2/14/2012	1-2 Miles	Cliffside
25372	Carrie	Torres	Carrie Torres	Female	4584 Hamiliton Ave.	4/3/2013	1-2 Miles	Chandler
25373	Nichole	Chande	Nichole Chande	Female	3717 Greenway Drive	9/23/2013	1-2 Miles	Colma
25374	Ana	Powell	Ana Powell	Female	8027 Blue Cr	6/29/2013	1-2 Miles	Daly City
25375	Carson	Flores	Carson Flores	Male	8641 B Southampton Rd.	1/22/2014	1-2 Miles	Spring Valley
25376	Alexis	Griffin	Alexis Griffin	Female	1920 E St.	12/7/2013	1-2 Miles	Mill Valley
25377	Lauren	Anderson	Lauren Anderson	Female	2673 Peterson Place	11/17/2013	1-2 Miles	Daly City
25378	Gabriella	Scott	Gabriella Scott	Female	1334 Appalachian Drive	2/21/2013	1-2 Miles	Portland
25379	Hailey	Young	Hailey Young	Female	590 Raven Court	4/29/2013	2-5 Miles	Bellingham
25380	Seth	Gonzales	Seth Gonzales	Male	2560 B Eagle Peak Rd.	4/17/2013	2-5 Miles	Tacoma
25381	Dylan	Li	Dylan Li	Male	2768 Baltic Sea Ct	4/12/2013	0-1 Miles	Colma
25382	Richard	Hughes	Richard Hughes	Male	4951 Carlos Dr.	3/30/2013	0-1 Miles	Concord
25383	Nathan	Walker	Nathan Walker	Male	1028 Indigo Ct.	4/10/2013	2-5 Miles	Issaquah
25384	Maria	Cooper	Maria Cooper	Female	3082 Heritage Oaks	3/30/2013	2-5 Miles	Lemon Grove
25385	Destiny	Torres	Destiny Torres	Female	811 Via Cordona	4/2/2013	2-5 Miles	Daly City
25386	Alexis	Perry	Alexis Perry	Female	8675 Linnet Court	5/14/2013	2-5 Miles	El Cajon
25387	Stephanie	Brooks	Stephanie Brooks	Female	7650 Bonita Ave.	5/15/2013	0-1 Miles	Renton
