CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11888,49,AW00011888,NULL,Aaron,N,Ross,0,1969-12-18,M,NULL,M,aaron3@adventure-works.com,60000.00,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,2111 Ringing Dr,NULL,175-555-0139,2013-03-18,0-1 Miles
11889,633,AW00011889,NULL,Blake,NULL,Patterson,0,1963-11-25,S,NULL,M,blake58@adventure-works.com,60000.00,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,8129 Golden Rain,NULL,473-555-0194,2013-02-23,2-5 Miles
11890,299,AW00011890,NULL,Whitney,NULL,Lopez,0,1964-05-14,M,NULL,F,whitney15@adventure-works.com,70000.00,5,4,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,3098 Eastgate Ave,NULL,307-555-0113,2013-03-29,0-1 Miles
11891,300,AW00011891,NULL,Jamie,E,Liang,0,1969-09-13,M,NULL,F,jamie20@adventure-works.com,70000.00,5,4,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,3213 Glenside Dr,NULL,138-555-0111,2013-03-07,0-1 Miles
11892,14,AW00011892,NULL,Julio,M,Ortega,0,1975-04-07,M,NULL,M,julio23@adventure-works.com,90000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,1681 Via Estrella,NULL,1 (11) 500 555-0180,2011-09-04,0-1 Miles
11893,18,AW00011893,NULL,Orlando,J,Carlson,0,1974-08-09,M,NULL,M,orlando18@adventure-works.com,90000.00,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,761 Orchard View Ave.,NULL,1 (11) 500 555-0111,2011-08-31,0-1 Miles
11894,25,AW00011894,NULL,Ann,NULL,Gonzalez,0,1980-04-30,M,NULL,F,ann23@adventure-works.com,100000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,4166 Deercreek Ln.,NULL,1 (11) 500 555-0118,2011-09-22,2-5 Miles
11895,23,AW00011895,NULL,Dustin,NULL,Chander,0,1975-01-18,M,NULL,M,dustin16@adventure-works.com,100000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,5553 Cash Avenue,NULL,1 (11) 500 555-0196,2011-09-12,0-1 Miles
11896,16,AW00011896,NULL,Frank,NULL,Carlson,0,1975-05-18,M,NULL,M,frank26@adventure-works.com,100000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,8851 Northridge Dr.,NULL,1 (11) 500 555-0160,2011-09-01,2-5 Miles
11897,38,AW00011897,NULL,Orlando,I,Ashe,0,1974-05-28,S,NULL,M,orlando5@adventure-works.com,60000.00,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,9478 Rheem Dr.,NULL,1 (11) 500 555-0184,2011-08-30,0-1 Miles
11898,20,AW00011898,NULL,Angela,T,Henderson,0,1975-12-31,M,NULL,F,angela7@adventure-works.com,80000.00,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,9377 Ash Lane,NULL,1 (11) 500 555-0118,2011-09-14,0-1 Miles
11899,36,AW00011899,NULL,Brenda,NULL,Perez,0,1976-03-15,S,NULL,F,brenda25@adventure-works.com,80000.00,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,9935 San Carlos Avenue,NULL,1 (11) 500 555-0181,2011-09-04,0-1 Miles
11900,10,AW00011900,NULL,Byron,NULL,Carlson,0,1981-03-03,S,NULL,M,byron12@adventure-works.com,90000.00,2,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,4002 Fawn Glen Circle,NULL,1 (11) 500 555-0115,2011-09-21,0-1 Miles
11901,3,AW00011901,NULL,Stacy,NULL,Alvarez,0,1973-08-18,S,NULL,F,stacy6@adventure-works.com,60000.00,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,3917 Catalpa Court,NULL,1 (11) 500 555-0171,2011-09-10,0-1 Miles
11902,7,AW00011902,NULL,Drew,NULL,Pal,0,1972-09-14,M,NULL,M,drew13@adventure-works.com,70000.00,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,8991 Olivera,NULL,1 (11) 500 555-0151,2013-02-21,10+ Miles
11903,21,AW00011903,NULL,Kate,L,Raji,0,1985-10-21,S,NULL,F,kate18@adventure-works.com,110000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,1225 Santa Lucia,NULL,1 (11) 500 555-0124,2011-09-21,0-1 Miles
11904,34,AW00011904,NULL,Kaylee,NULL,Cook,0,1986-05-05,S,NULL,F,kaylee18@adventure-works.com,110000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,5742 Curtis Drive,NULL,1 (11) 500 555-0188,2011-09-17,2-5 Miles
11905,31,AW00011905,NULL,Isaiah,NULL,Ramirez,0,1974-12-14,S,NULL,M,isaiah6@adventure-works.com,110000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,1069 Central Blvd.,NULL,1 (11) 500 555-0177,2011-08-29,2-5 Miles
11906,20,AW00011906,NULL,Gabriella,NULL,Sanders,0,1972-08-17,M,NULL,F,gabriella1@adventure-works.com,80000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,4938 Nightingale Drive,NULL,1 (11) 500 555-0115,2011-09-10,0-1 Miles
11907,19,AW00011907,NULL,Sarah,NULL,Garcia,0,1973-03-07,S,NULL,F,sarah18@adventure-works.com,80000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,9481 Laguna Street,NULL,1 (11) 500 555-0145,2011-09-28,0-1 Miles
11908,38,AW00011908,NULL,Rafael,A,Tang,0,1972-01-08,S,NULL,M,rafael27@adventure-works.com,80000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,8839 Leonard Dr,NULL,1 (11) 500 555-0157,2011-09-19,0-1 Miles
11909,26,AW00011909,NULL,Nichole,M,She,0,1971-08-10,M,NULL,F,nichole0@adventure-works.com,80000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,3,7484 Roundtree Drive,NULL,1 (11) 500 555-0168,2011-09-20,0-1 Miles
11910,4,AW00011910,NULL,Jaclyn,F,Zheng,0,1971-12-10,M,NULL,F,jaclyn21@adventure-works.com,80000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,7413 Alpine Drive,NULL,1 (11) 500 555-0117,2011-10-09,0-1 Miles
11911,34,AW00011911,NULL,Rachael,D,Kapoor,0,1972-05-15,M,NULL,F,rachael1@adventure-works.com,80000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,4159 Bayshore Rd.,NULL,1 (11) 500 555-0149,2013-06-01,0-1 Miles
11912,27,AW00011912,NULL,Rachael,NULL,Sai,0,1971-06-16,S,NULL,F,rachael5@adventure-works.com,60000.00,3,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,5108 Heights Avenue,NULL,1 (11) 500 555-0196,2011-10-27,5-10 Miles
11913,37,AW00011913,Ms.,Rebecca,A.,Robinson,0,1970-12-09,M,NULL,F,rebecca3@adventure-works.com,60000.00,3,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,1861 Chinquapin Ct,NULL,648-555-0100,2013-12-03,5-10 Miles
11914,13,AW00011914,NULL,Meagan,M,Rana,0,1979-05-05,S,NULL,F,meagan11@adventure-works.com,70000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,7867 F Mt Hood Circle,NULL,1 (11) 500 555-0118,2011-10-18,0-1 Miles
11915,13,AW00011915,NULL,Philip,P,Carlson,0,1973-09-13,S,NULL,M,philip17@adventure-works.com,70000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,6672 Mt. Dias Blvd.,NULL,1 (11) 500 555-0110,2011-10-02,5-10 Miles
11916,40,AW00011916,NULL,Joe,D,Rana,0,1976-09-03,S,NULL,M,joe14@adventure-works.com,70000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,6339 E. 108th Street,NULL,1 (11) 500 555-0177,2011-10-01,5-10 Miles
11917,3,AW00011917,NULL,Roy,R,Sanz,0,1971-04-21,S,NULL,M,roy40@adventure-works.com,70000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,5087 Valle Vista Avenue,NULL,1 (11) 500 555-0156,2011-10-27,5-10 Miles
11918,2,AW00011918,NULL,Kaylee,L,Hill,0,1969-08-31,M,NULL,F,kaylee35@adventure-works.com,60000.00,3,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,8205 Soto St.,NULL,1 (11) 500 555-0131,2011-10-13,5-10 Miles
11919,26,AW00011919,NULL,Warren,NULL,Andersen,0,1969-08-17,M,NULL,M,warren2@adventure-works.com,60000.00,4,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,7783 Limewood Pl,NULL,1 (11) 500 555-0181,2011-10-05,5-10 Miles
11920,20,AW00011920,NULL,Adrienne,NULL,Gomez,0,1975-02-24,S,NULL,F,adrienne1@adventure-works.com,60000.00,4,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,4373 Sherry Circle,NULL,1 (11) 500 555-0149,2011-10-10,10+ Miles
11921,33,AW00011921,NULL,Gilbert,NULL,Zhu,0,1970-06-22,M,NULL,M,gilbert11@adventure-works.com,60000.00,4,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,2939 West Ct.,NULL,1 (11) 500 555-0127,2013-09-19,10+ Miles
11922,69,AW00011922,NULL,James,NULL,Davis,0,1985-02-13,S,NULL,M,james80@adventure-works.com,90000.00,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,3704 Elliott Dr.,NULL,483-555-0135,2013-02-15,0-1 Miles
11923,343,AW00011923,NULL,Sarah,NULL,Bryant,0,1985-04-21,M,NULL,F,sarah42@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9855 Norse Ct.,NULL,197-555-0118,2013-02-12,1-2 Miles
11924,347,AW00011924,NULL,Ian,C,Long,0,1985-04-23,S,NULL,M,ian50@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,2389 E Eagle Peak Rd.,NULL,212-555-0171,2011-10-26,1-2 Miles
11925,609,AW00011925,NULL,Ashlee,NULL,Jai,0,1984-05-05,S,NULL,F,ashlee18@adventure-works.com,40000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,6468 Gatewood Court,NULL,547-555-0176,2011-10-09,5-10 Miles
11926,546,AW00011926,NULL,Eduardo,NULL,Foster,0,1983-09-15,S,NULL,M,eduardo60@adventure-works.com,40000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,609 Power Ave.,NULL,522-555-0169,2013-05-04,5-10 Miles
11927,638,AW00011927,NULL,Nicole,D,Murphy,0,1984-01-21,S,NULL,F,nicole32@adventure-works.com,40000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,7468 Franklin Canyon Road,NULL,373-555-0118,2014-01-09,5-10 Miles
11928,316,AW00011928,NULL,Isabella,M,Morris,0,1984-03-06,M,NULL,F,isabella83@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,8487 Amador,NULL,693-555-0146,2013-05-31,5-10 Miles
11929,17,AW00011929,NULL,Virginia,NULL,Gonzalez,0,1962-08-08,S,NULL,F,virginia21@adventure-works.com,30000.00,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,2,7566 Keller Ridge Dr.,NULL,1 (11) 500 555-0188,2011-10-14,5-10 Miles
11930,12,AW00011930,NULL,Jaclyn,M,Nara,0,1952-10-31,M,NULL,F,jaclyn40@adventure-works.com,20000.00,4,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,2121 Royal Ann Lane,NULL,1 (11) 500 555-0177,2011-10-14,1-2 Miles
11931,352,AW00011931,NULL,Marcus,M,Adams,0,1984-05-12,S,NULL,M,marcus34@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,9246 Westminster Pl,NULL,687-555-0170,2013-02-16,5-10 Miles
11932,369,AW00011932,NULL,Elizabeth,NULL,Coleman,0,1984-02-08,M,NULL,F,elizabeth35@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,7546 Gonzalez Ct.,NULL,400-555-0120,2013-04-29,0-1 Miles
11933,609,AW00011933,NULL,Mathew,NULL,Rubio,0,1982-09-01,S,NULL,M,mathew17@adventure-works.com,40000.00,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,0,2,9911 Northgate Road,NULL,430-555-0126,2011-10-13,1-2 Miles
11934,612,AW00011934,NULL,Justin,L,Shan,0,1983-04-13,S,NULL,M,justin27@adventure-works.com,40000.00,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,1,2,9377 Lightwood Drive,NULL,215-555-0113,2011-11-19,5-10 Miles
11935,543,AW00011935,NULL,Jessica,NULL,Taylor,0,1983-05-19,S,NULL,F,jessica56@adventure-works.com,30000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,5843 Mountaire Pkwy.,NULL,144-555-0123,2013-06-06,5-10 Miles
11936,634,AW00011936,NULL,Hunter,S,Clark,0,1982-10-09,M,NULL,M,hunter51@adventure-works.com,30000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9001 Esperanza,NULL,121-555-0144,2013-04-05,5-10 Miles
11937,548,AW00011937,NULL,Devin,NULL,Perez,0,1982-12-03,M,NULL,M,devin35@adventure-works.com,30000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,8510 G St.,NULL,500-555-0169,2011-10-29,1-2 Miles
11938,314,AW00011938,NULL,Seth,D,Alexander,0,1983-03-21,M,NULL,M,seth67@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,3842 Algiers Dr.,NULL,178-555-0186,2013-03-07,5-10 Miles
11939,329,AW00011939,NULL,Kevin,C,Washington,0,1982-12-20,S,NULL,M,kevin16@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,9105 Jacobsen Street,NULL,970-555-0114,2011-11-10,1-2 Miles
11940,385,AW00011940,NULL,Tyler,E,Miller,0,1983-01-09,M,NULL,M,tyler11@adventure-works.com,100000.00,3,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,9231 Brook Hollow Ct.,NULL,456-555-0191,2013-08-02,0-1 Miles
11941,553,AW00011941,NULL,Adam,L,Roberts,0,1982-05-26,S,NULL,M,adam34@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,626 Redlands Way,NULL,868-555-0122,2013-08-07,5-10 Miles
11942,10,AW00011942,NULL,George,L,Gonzalez,0,1954-12-11,M,NULL,M,george25@adventure-works.com,20000.00,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,1,2,80 San Remo Ct,NULL,1 (11) 500 555-0181,2011-10-15,5-10 Miles
11943,40,AW00011943,NULL,Dawn,E,Huang,0,1954-08-27,M,NULL,F,dawn7@adventure-works.com,20000.00,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Clerical,Administrativo,Employé,1,2,1318 Ramer Ct.,NULL,1 (11) 500 555-0154,2011-10-18,5-10 Miles
11944,15,AW00011944,NULL,Rachael,M,Rodriguez,0,1956-04-13,S,NULL,F,rachael18@adventure-works.com,30000.00,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,2,6335 Benita Way,NULL,1 (11) 500 555-0134,2011-10-19,1-2 Miles
11945,311,AW00011945,NULL,Dennis,NULL,Huang,0,1986-03-11,M,NULL,M,dennis7@adventure-works.com,20000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,1901 Mitchell Canyon Court,NULL,183-555-0120,2011-10-29,1-2 Miles
11946,18,AW00011946,NULL,Brandy,NULL,Saunders,0,1956-07-02,S,NULL,F,brandy6@adventure-works.com,30000.00,3,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,3809 Lancelot Dr.,NULL,1 (11) 500 555-0143,2011-10-21,5-10 Miles
11947,14,AW00011947,NULL,Jenny,R,Zheng,0,1957-04-20,S,NULL,F,jenny21@adventure-works.com,30000.00,3,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,8268 Donald Dr,NULL,1 (11) 500 555-0162,2011-10-13,1-2 Miles
11948,17,AW00011948,NULL,Tasha,E,Xu,0,1956-10-07,M,NULL,F,tasha5@adventure-works.com,30000.00,3,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,2013 Filling Ave.,#3,1 (11) 500 555-0194,2013-09-06,5-10 Miles
11949,374,AW00011949,NULL,Julia,W,Brooks,0,1986-05-05,S,NULL,F,julia63@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,1657 Morengo Ct.,NULL,845-555-0143,2013-07-16,5-10 Miles
11950,312,AW00011950,NULL,Jordan,NULL,Carter,0,1985-03-09,M,NULL,F,jordan39@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,1127 Oak Street,NULL,609-555-0117,2013-02-17,5-10 Miles
11951,35,AW00011951,NULL,Lacey,J,Huang,0,1958-02-03,M,NULL,F,lacey18@adventure-works.com,40000.00,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,8762 Terrace,NULL,1 (11) 500 555-0121,2013-08-20,5-10 Miles
11952,34,AW00011952,Ms.,Dorothy,B.,Robinson,0,1960-03-22,S,NULL,M,dorothy3@adventure-works.com,80000.00,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,4693 Mills Dr.,NULL,423-555-0100,2011-10-05,1-2 Miles
11953,545,AW00011953,NULL,Courtney,D,Wright,0,1981-03-03,S,NULL,F,courtney16@adventure-works.com,40000.00,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,445 San Carlos Avenue,NULL,366-555-0162,2013-02-09,1-2 Miles
11954,325,AW00011954,NULL,Joseph,M,Garcia,0,1981-02-13,M,NULL,M,joseph23@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,1220 Bradford Way,NULL,594-555-0120,2011-11-01,5-10 Miles
11955,325,AW00011955,NULL,Gabriel,L,Green,0,1980-10-02,S,NULL,M,gabriel45@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,6991 Gloria Terr.,NULL,149-555-0162,2011-10-29,5-10 Miles
11956,300,AW00011956,NULL,Alexandria,NULL,Sandberg,0,1985-08-30,S,NULL,F,alexandria27@adventure-works.com,40000.00,0,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,844 Sol Street,NULL,998-555-0194,2011-10-31,5-10 Miles
11957,634,AW00011957,NULL,Courtney,NULL,Hernandez,0,1979-02-09,S,NULL,F,courtney14@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,2,8426 Kendall Rd.,NULL,424-555-0199,2013-02-12,1-2 Miles
11958,611,AW00011958,NULL,Dylan,D,Lal,0,1978-07-06,S,NULL,M,dylan28@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,6746 River Ash Court,NULL,844-555-0156,2013-06-16,5-10 Miles
11959,335,AW00011959,NULL,Elizabeth,K,Davis,0,1978-10-05,S,NULL,F,elizabeth9@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,117 Esperanza Dr,NULL,884-555-0119,2013-03-23,0-1 Miles
11960,634,AW00011960,NULL,Ana,NULL,Griffin,0,1978-12-31,S,NULL,F,ana19@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,6612 Concord,NULL,377-555-0180,2013-03-25,0-1 Miles
11961,299,AW00011961,NULL,Anne,A,Alvarez,0,1978-12-22,S,NULL,F,anne5@adventure-works.com,70000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,6318 Merriewood Dr.,NULL,297-555-0150,2013-02-11,5-10 Miles
11962,298,AW00011962,NULL,Alexandra,NULL,Roberts,0,1982-05-28,S,NULL,F,alexandra47@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,9024 Grant Street,NULL,685-555-0149,2013-08-11,1-2 Miles
11963,2,AW00011963,NULL,Antonio,G,Patterson,0,1960-12-10,M,NULL,M,antonio10@adventure-works.com,80000.00,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,2355 Regina Lane,NULL,1 (11) 500 555-0197,2011-10-22,1-2 Miles
11964,22,AW00011964,Ms.,Sharon,NULL,Salavaria,0,1967-02-13,S,NULL,M,sharon4@adventure-works.com,70000.00,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,0,2,5652 East View Place,NULL,109-555-0100,2011-10-14,1-2 Miles
11965,8,AW00011965,NULL,Katie,B,She,0,1962-04-18,S,NULL,F,katie3@adventure-works.com,70000.00,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,1174 Royal Ann Lane,NULL,1 (11) 500 555-0150,2013-02-10,5-10 Miles
11966,32,AW00011966,NULL,Rafael,NULL,Black,0,1967-02-13,S,NULL,M,rafael44@adventure-works.com,70000.00,2,0,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,1730 D Reliez Valley Ct.,NULL,1 (11) 500 555-0147,2013-11-01,5-10 Miles
11967,25,AW00011967,NULL,Latasha,NULL,Munoz,0,1962-08-10,S,NULL,F,latasha7@adventure-works.com,80000.00,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,4799 Buena Vista,NULL,1 (11) 500 555-0118,2011-10-23,5-10 Miles
11968,9,AW00011968,NULL,Kelsey,G,Becker,0,1964-04-19,S,NULL,F,kelsey19@adventure-works.com,130000.00,0,1,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,6577 La Canada,NULL,1 (11) 500 555-0135,2011-10-28,0-1 Miles
11969,30,AW00011969,NULL,Randy,S,Xu,0,1964-01-22,S,NULL,M,randy14@adventure-works.com,130000.00,0,1,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,2140 Clifford Court,NULL,1 (11) 500 555-0188,2011-10-19,0-1 Miles
11970,552,AW00011970,NULL,Bailey,NULL,Collins,0,1984-11-12,S,NULL,F,bailey22@adventure-works.com,80000.00,0,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,2578 Welle Road,# 118,968-555-0128,2013-05-25,2-5 Miles
11971,322,AW00011971,NULL,Amanda,P,Adams,0,1979-03-03,S,NULL,F,amanda58@adventure-works.com,80000.00,0,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,6730 Saddlehill Lane,NULL,592-555-0166,2013-04-15,2-5 Miles
11972,614,AW00011972,NULL,Katherine,K,Williams,0,1979-09-20,M,NULL,F,katherine73@adventure-works.com,60000.00,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,927 Live Oak Ave.,NULL,351-555-0197,2013-11-09,1-2 Miles
